,Question,TRUE,FALSE
1663,45,1,0
1664,30,1,0
1665,60,1,0
1666,37,1,0
1667,28,1,0
1668,45,1,0
1669,31,1,0
1670,49,1,0
1671,46,1,0
1672,36,1,0
1673,33,1,0
1674,27,1,0
1675,60,1,0
1676,60,1,0
1677,27,1,0
1678,39,1,0
1679,39,1,0
1680,35,1,0
1681,56,1,0
1682,39,1,0
1683,35,1,0
1684,35,1,0
1685,58,1,0
1686,29,1,0
1687,32,1,0
1688,35,1,0
1689,26,1,0
1690,31,1,0
1691,33,0,1
1692,39,1,0
1693,49,1,0
1694,31,1,0
1695,31,1,0
1696,49,1,0
1697,49,1,0
1698,31,1,0
1699,36,1,0
1700,52,1,0
1701,37,1,0
1702,40,1,0
1703,36,1,0
1704,34,1,0
1705,39,1,0
1706,39,1,0
1707,58,1,0
1708,56,1,0
1709,29,1,0
1710,39,1,0
1711,31,1,0
1712,60,1,0
1713,39,1,0
1714,49,1,0
1715,45,1,0
1716,32,1,0
1717,41,1,0
1718,32,1,0
1719,46,1,0
1720,28,1,0
1721,51,1,0
1722,50,1,0
1723,35,1,0
1724,24,1,0
1725,51,0,1
1726,59,1,0
1727,33,1,0
1728,36,1,0
1729,24,1,0
1730,30,1,0
1731,49,1,0
1732,38,1,0
1733,34,1,0
1734,25,1,0
1735,35,1,0
1736,43,1,0
1737,36,1,0
1738,36,1,0
1739,37,1,0
1740,36,1,0
1741,32,1,0
1742,33,1,0
1743,42,1,0
1744,37,1,0
1745,35,1,0
1746,50,1,0
1747,48,1,0
1748,50,1,0
1749,39,1,0
1750,33,1,0
1751,29,1,0
1752,33,1,0
1753,41,1,0
1754,46,1,0
1755,27,1,0
1756,42,1,0
1757,44,1,0
1758,37,1,0
1759,24,1,0
1760,30,1,0
1761,53,1,0
1762,36,1,0
1763,24,0,1
1764,49,1,0
1765,41,1,0
1766,40,1,0
1767,40,1,0
1768,49,1,0
1769,25,1,0
1770,34,1,0
1771,34,1,0
1772,28,1,0
1773,39,1,0
1774,34,1,0
1775,36,1,0
1776,60,1,0
1777,32,1,0
1778,40,1,0
1779,56,1,0
1780,36,1,0
1781,27,1,0
1782,33,1,0
1783,36,1,0
1784,47,1,0
1785,47,1,0
1786,40,1,0
1787,30,1,0
1788,37,1,0
1789,39,1,0
1790,58,1,0
1791,32,0,1
1792,34,1,0
1793,43,1,0
1794,30,1,0
1795,52,1,0
1796,46,1,0
1797,32,1,0
1798,53,1,0
1799,45,1,0
1800,31,1,0
1801,51,1,0
1802,45,1,0
1803,32,1,0
1804,43,1,0
1805,34,1,0
1806,25,1,0
1807,41,1,0
1808,25,1,0
1809,43,0,1
1810,34,1,0
1811,44,1,0
1812,59,1,0
1813,39,1,0
1814,52,1,0
1815,50,1,0
1816,42,1,0
1817,30,1,0
1818,49,1,0
1819,44,0,1
1820,41,1,0
1821,27,1,0
1822,32,1,0
1823,27,1,0
1824,29,1,0
1825,53,1,0
1826,30,1,0
1827,29,1,0
1828,32,1,0
1829,55,1,0
1830,39,1,0
1831,37,1,0
1832,26,1,0
1833,52,1,0
1834,28,1,0
1835,33,1,0
1836,60,1,0
1837,45,1,0
1838,32,1,0
1839,50,1,0
1840,47,1,0
1841,40,1,0
1842,45,1,0
1843,52,1,0
1844,43,1,0
1845,40,1,0
1846,43,1,0
1847,28,1,0
1848,36,1,0
1849,37,1,0
1850,32,1,0
1851,26,1,0
1852,35,1,0
1853,56,1,0
1854,56,1,0
1855,37,1,0
1856,43,1,0
1857,41,1,0
1858,55,1,0
1859,43,1,0
1860,29,1,0
1861,31,1,0
1862,39,1,0
1863,38,1,0
1864,56,1,0
1865,36,1,0
1866,54,1,0
1867,34,1,0
1868,28,1,0
1869,34,1,0
1870,45,1,0
1871,59,1,0
1872,46,1,0
1873,25,1,0
1874,33,1,0
1875,27,1,0
1876,33,1,0
1877,56,1,0
1878,25,1,0
1879,30,1,0
1880,38,1,0
1881,37,1,0
1882,58,1,0
1883,28,1,0
1884,42,1,0
1885,36,1,0
1886,52,1,0
1887,33,1,0
1888,33,1,0
1889,29,1,0
1890,34,1,0
1891,50,1,0
1892,38,1,0
1893,33,1,0
1894,42,1,0
1895,52,1,0
1896,28,1,0
1897,56,1,0
1898,35,1,0
1899,33,1,0
1900,32,1,0
1901,50,1,0
1902,29,1,0
1903,30,1,0
1904,46,1,0
1905,26,1,0
1906,34,1,0
1907,46,1,0
1908,33,1,0
1909,50,1,0
1910,31,1,0
1911,48,1,0
1912,57,1,0
1913,45,1,0
1914,50,1,0
1915,44,1,0
1916,44,1,0
1917,32,1,0
1918,37,1,0
1919,34,1,0
1920,27,1,0
1921,40,1,0
1922,39,1,0
1923,29,1,0
1924,34,1,0
1925,25,1,0
1926,29,1,0
1927,44,1,0
1928,33,1,0
1929,33,1,0
1930,40,1,0
1931,59,1,0
1932,38,1,0
1933,41,1,0
1934,33,1,0
1935,36,1,0
1936,48,1,0
1937,44,1,0
1938,50,1,0
1939,35,1,0
1940,51,1,0
1941,24,1,0
1942,32,1,0
1943,56,1,0
1944,50,1,0
1945,38,1,0
1946,25,1,0
1947,28,1,0
1948,41,1,0
1949,34,1,0
1950,27,1,0
1951,31,1,0
1952,39,1,0
1953,26,1,0
1954,37,1,0
1955,25,1,0
1956,33,1,0
1957,40,1,0
1958,37,1,0
1959,46,1,0
1960,53,1,0
1961,32,1,0
1962,43,1,0
1963,38,1,0
1964,26,1,0
1965,52,1,0
1966,54,1,0
1967,51,1,0
1968,42,1,0
1969,41,1,0
1970,26,1,0
1971,38,1,0
1972,54,1,0
1973,41,1,0
1974,26,1,0
1975,43,1,0
1976,28,1,0
1977,35,1,0
1978,45,1,0
1979,40,1,0
1980,37,1,0
1981,52,1,0
1982,36,1,0
1983,40,1,0
1984,43,1,0
1985,36,1,0
1986,36,1,0
1987,43,1,0
1988,44,1,0
1989,49,1,0
1990,56,1,0
1991,39,1,0
1992,29,1,0
1993,41,1,0
1994,47,1,0
1995,38,1,0
1996,36,1,0
1997,46,1,0
1998,47,1,0
1999,47,1,0
2000,42,1,0
2001,42,1,0
2002,59,0,1
2003,33,1,0
2004,48,1,0
2005,53,1,0
2006,57,1,0
2007,34,1,0
2008,51,1,0
2009,39,1,0
2010,45,1,0
2011,37,1,0
2012,44,1,0
2013,48,1,0
2014,59,1,0
2015,44,1,0
2016,50,1,0
2017,35,1,0
2018,53,1,0
2019,41,1,0
2020,55,1,0
2021,36,1,0
2022,37,1,0
2023,36,1,0
2024,45,1,0
2025,35,1,0
2026,32,1,0
2027,43,1,0
2028,36,1,0
2029,55,1,0
2030,55,1,0
2031,54,1,0
2032,39,1,0
2033,40,1,0
2034,49,1,0
2035,45,1,0
2036,32,1,0
2037,57,1,0
2038,41,1,0
2039,24,0,1
2040,49,1,0
2041,49,1,0
2042,59,1,0
2043,44,1,0
2044,43,1,0
2045,59,1,0
2046,36,1,0
2047,49,1,0
2048,39,1,0
2049,39,1,0
2050,33,1,0
2051,42,1,0
2052,33,1,0
2053,51,1,0
2054,29,1,0
2055,35,1,0
2056,29,1,0
2057,34,1,0
2058,33,1,0
2059,54,1,0
2060,56,1,0
2061,34,1,0
2062,51,1,0
2063,33,1,0
2064,39,0,1
2065,32,1,0
2066,37,1,0
2067,47,1,0
2068,26,1,0
2069,26,1,0
2070,25,1,0
2071,52,1,0
2072,59,1,0
2073,39,1,0
2074,31,1,0
2075,56,1,0
2076,29,1,0
2077,36,1,0
2078,44,1,0
2079,31,1,0
2080,40,1,0
2081,34,1,0
2082,56,1,0
2083,46,1,0
2084,38,1,0
2085,42,1,0
2086,42,1,0
2087,40,1,0
2088,47,1,0
2089,44,1,0
2090,48,1,0
2091,36,1,0
2092,31,1,0
2093,30,1,0
2094,29,1,0
2095,40,1,0
2096,39,1,0
2097,35,1,0
2098,33,1,0
2099,48,1,0
2100,39,1,0
2101,41,1,0
2102,28,1,0
2103,34,1,0
2104,41,0,1
2105,27,1,0
2106,27,1,0
2107,30,1,0
2108,41,1,0
2109,38,1,0
2110,37,1,0
2111,34,1,0
2112,33,1,0
2113,36,1,0
2114,33,1,0
2115,36,1,0
2116,33,1,0
2117,28,1,0
2118,28,1,0
2119,38,1,0
2120,50,1,0
2121,32,1,0
2122,45,1,0
2123,36,1,0
2124,30,1,0
2125,41,1,0
2126,34,1,0
2127,57,1,0
2128,50,1,0
2129,57,1,0
2130,32,1,0
2131,44,1,0
2132,57,1,0
2133,46,1,0
2134,44,1,0
2135,32,1,0
2136,41,1,0
2137,38,1,0
2138,33,1,0
2139,30,1,0
2140,37,1,0
2141,51,1,0
2142,52,1,0
2143,39,1,0
2144,50,1,0
2145,53,1,0
2146,51,1,0
2147,40,1,0
2148,55,1,0
2149,42,1,0
2150,47,1,0
2151,33,1,0
2152,37,1,0
2153,37,1,0
2154,45,1,0
2155,30,1,0
2156,30,1,0
2157,38,1,0
2158,31,1,0
2159,48,1,0
2160,29,1,0
2161,44,1,0
2162,38,1,0
2163,48,1,0
2164,41,1,0
2165,32,1,0
2166,56,1,0
2167,39,1,0
2168,33,1,0
2169,31,1,0
2170,54,1,0
2171,26,1,0
2172,54,1,0
2173,45,1,0
2174,41,1,0
2175,35,1,0
2176,28,1,0
2177,34,1,0
2178,57,1,0
2179,35,1,0
2180,39,1,0
2181,30,1,0
2182,35,1,0
2183,58,1,0
2184,34,1,0
2185,29,1,0
2186,37,1,0
2187,25,1,0
2188,31,1,0
2189,56,1,0
2190,39,1,0
2191,27,1,0
2192,52,1,0
2193,39,1,0
2194,34,1,0
2195,47,1,0
2196,31,1,0
2197,33,1,0
2198,36,1,0
2199,31,1,0
2200,36,1,0
2201,57,1,0
2202,41,1,0
2203,40,1,0
2204,40,1,0
2205,29,1,0
2206,39,1,0
2207,31,1,0
2208,50,1,0
2209,47,1,0
2210,37,1,0
2211,37,1,0
2212,32,1,0
2213,56,1,0
2214,36,1,0
2215,51,1,0
2216,47,1,0
2217,54,1,0
2218,41,1,0
2219,44,1,0
2220,41,1,0
2221,57,1,0
2222,44,1,0
2223,42,1,0
2224,46,1,0
2225,35,1,0
2226,54,1,0
2227,35,1,0
2228,37,1,0
2229,52,1,0
2230,41,1,0
2231,31,1,0
2232,40,1,0
2233,45,1,0
2234,47,1,0
2235,39,1,0
2236,45,1,0
2237,26,1,0
2238,36,1,0
2239,33,1,0
2240,38,1,0
2241,50,1,0
2242,37,1,0
2243,39,1,0
2244,36,1,0
2245,35,1,0
2246,31,1,0
2247,31,1,0
2248,32,1,0
2249,51,1,0
2250,39,1,0
2251,25,1,0
2252,40,1,0
2253,28,1,0
2254,29,1,0
2255,57,1,0
2256,53,1,0
2257,39,0,1
2258,60,1,0
2259,42,1,0
2260,30,1,0
2261,34,1,0
2262,43,1,0
2263,38,1,0
2264,35,1,0
2265,26,1,0
2266,31,1,0
2267,55,1,0
2268,59,1,0
2269,28,1,0
2270,48,1,0
2271,37,1,0
2272,35,1,0
2273,30,1,0
2274,30,1,0
2275,32,0,1
2276,53,1,0
2277,34,1,0
2278,51,1,0
2279,43,1,0
2280,54,1,0
2281,45,1,0
2282,46,1,0
2283,57,1,0
2284,34,1,0
2285,33,1,0
2286,48,1,0
2287,37,1,0
2288,33,1,0
2289,36,1,0
2290,48,1,0
2291,28,1,0
2292,30,1,0
2293,31,1,0
2294,51,1,0
2295,26,1,0
2296,40,1,0
2297,40,1,0
2298,51,1,0
2299,30,1,0
2300,34,1,0
2301,51,1,0
2302,39,1,0
2303,57,1,0
2304,33,1,0
2305,33,0,1
2306,22,1,0
2307,38,1,0
2308,56,1,0
2309,45,1,0
2310,50,1,0
2311,28,1,0
2312,53,1,0
2313,39,1,0
2314,33,1,0
2315,38,0,1
2316,35,0,1
2317,28,1,0
2318,30,1,0
2319,37,1,0
2320,42,1,0
2321,35,1,0
2322,48,1,0
2323,41,1,0
2324,26,1,0
2325,26,1,0
2326,47,1,0
2327,58,1,0
2328,58,1,0
2329,54,1,0
2330,38,0,1
2331,40,1,0
2332,35,1,0
2333,35,1,0
2334,34,1,0
2335,28,1,0
2336,36,1,0
2337,42,1,0
2338,37,1,0
2339,45,1,0
2340,48,1,0
2341,53,1,0
2342,42,1,0
2343,53,1,0
2344,53,1,0
2345,33,1,0
2346,30,1,0
2347,34,1,0
2348,48,1,0
2349,34,1,0
2350,49,1,0
2351,48,1,0
2352,38,1,0
2353,44,1,0
2354,36,1,0
2355,44,1,0
2356,50,1,0
2357,38,1,0
2358,41,1,0
2359,45,1,0
2360,53,1,0
2361,36,1,0
2362,45,1,0
2363,34,1,0
2364,37,1,0
2365,25,1,0
2366,35,1,0
2367,34,1,0
2368,32,1,0
2369,32,1,0
2370,39,1,0
2371,36,1,0
2372,46,1,0
2373,56,1,0
2374,37,1,0
2375,37,1,0
2376,39,1,0
2377,52,1,0
2378,39,1,0
2379,52,1,0
2380,51,1,0
2381,42,1,0
2382,34,1,0
2383,28,1,0
2384,43,1,0
2385,41,1,0
2386,54,1,0
2387,53,1,0
2388,47,1,0
2389,47,1,0
2390,39,1,0
2391,37,1,0
2392,40,1,0
2393,35,1,0
2394,56,1,0
2395,36,1,0
2396,45,1,0
2397,38,1,0
2398,41,1,0
2399,37,1,0
2400,45,1,0
2401,48,1,0
2402,29,1,0
2403,38,1,0
2404,48,1,0
2405,40,1,0
2406,38,0,1
2407,42,1,0
2408,32,1,0
2409,56,1,0
2410,54,1,0
2411,60,1,0
2412,47,1,0
2413,46,1,0
2414,42,1,0
2415,55,1,0
2416,37,1,0
2417,38,0,1
2418,45,1,0
2419,32,1,0
2420,37,1,0
2421,30,0,1
2422,36,1,0
2423,48,1,0
2424,51,0,1
2425,46,1,0
2426,48,1,0
2427,47,1,0
2428,41,1,0
2429,53,1,0
2430,55,1,0
2431,44,1,0
2432,48,1,0
2433,50,1,0
2434,34,1,0
2435,38,1,0
2436,42,1,0
2437,57,1,0
2438,58,1,0
2439,48,1,0
2440,32,1,0
2441,35,1,0
2442,55,1,0
2443,47,1,0
2444,31,0,1
2445,38,1,0
2446,49,1,0
2447,33,1,0
2448,27,1,0
2449,45,0,1
2450,34,1,0
2451,38,1,0
2452,45,1,0
2453,28,1,0
2454,54,1,0
2455,58,1,0
2456,48,1,0
2457,57,1,0
2458,28,1,0
2459,49,1,0
2460,60,1,0
2461,39,1,0
2462,40,1,0
2463,58,1,0
2464,36,1,0
2465,59,1,0
2466,42,1,0
2467,35,1,0
2468,42,1,0
2469,37,1,0
2470,49,1,0
2471,39,1,0
2472,46,1,0
2473,36,0,1
2474,35,1,0
2475,51,1,0
2476,40,1,0
2477,32,1,0
2478,42,1,0
2479,25,1,0
2480,46,1,0
2481,42,1,0
2482,47,1,0
2483,56,1,0
2484,27,1,0
2485,47,1,0
2486,30,1,0
2487,48,1,0
2488,45,1,0
2489,58,1,0
2490,39,1,0
2491,54,1,0
2492,33,1,0
2493,58,1,0
2494,39,1,0
2495,49,1,0
2496,33,1,0
2497,40,1,0
2498,49,1,0
2499,50,1,0
2500,40,1,0
2501,50,1,0
2502,30,1,0
2503,32,1,0
2504,59,1,0
2505,53,1,0
2506,43,1,0
2507,48,1,0
2508,47,1,0
2509,53,1,0
2510,37,1,0
2511,26,1,0
2512,38,1,0
2513,36,1,0
2514,45,1,0
2515,47,1,0
2516,36,1,0
2517,47,1,0
2518,31,1,0
2519,29,1,0
2520,42,1,0
2521,41,1,0
2522,27,1,0
2523,35,1,0
2524,49,1,0
2525,45,1,0
2526,50,1,0
2527,49,1,0
2528,27,1,0
2529,58,1,0
2530,39,1,0
2531,41,1,0
2532,45,1,0
2533,48,1,0
2534,46,1,0
2535,49,1,0
2536,33,1,0
2537,46,1,0
2538,51,1,0
2539,43,1,0
2540,51,1,0
2541,43,1,0
2542,38,1,0
2543,56,1,0
2544,34,1,0
2545,35,1,0
2546,45,1,0
2547,43,1,0
2548,47,1,0
2549,49,1,0
2550,36,1,0
2551,35,1,0
2552,27,1,0
2553,54,1,0
2554,31,1,0
2555,33,1,0
2556,29,1,0
2557,40,1,0
2558,36,1,0
2559,51,1,0
2560,39,1,0
2561,36,1,0
2562,30,1,0
2563,36,1,0
2564,37,1,0
2565,46,1,0
2566,44,1,0
2567,30,1,0
2568,30,1,0
2569,33,1,0
2570,54,1,0
2571,44,1,0
2572,39,1,0
2573,35,1,0
2574,55,1,0
2575,29,1,0
2576,55,1,0
2577,36,1,0
2578,39,1,0
2579,58,1,0
2580,37,1,0
2581,28,1,0
2582,34,1,0
2583,54,1,0
2584,27,1,0
2585,31,1,0
2586,48,1,0
2587,46,1,0
2588,40,1,0
2589,47,1,0
2590,47,1,0
2591,58,1,0
2592,51,1,0
2593,36,1,0
2594,36,1,0
2595,36,1,0
2596,46,1,0
2597,50,1,0
2598,47,1,0
2599,60,1,0
2600,36,1,0
2601,25,1,0
2602,40,1,0
2603,36,1,0
2604,37,1,0
2605,46,1,0
2606,49,1,0
2607,42,1,0
2608,37,1,0
2609,36,1,0
2610,57,1,0
2611,39,1,0
2612,28,1,0
2613,47,1,0
2614,42,1,0
2615,34,1,0
2616,51,1,0
2617,30,1,0
2618,33,1,0
2619,58,1,0
2620,36,1,0
2621,39,1,0
2622,31,1,0
2623,45,1,0
2624,34,1,0
2625,33,1,0
2626,35,1,0
2627,39,1,0
2628,42,1,0
2629,37,1,0
2630,42,1,0
2631,48,1,0
2632,29,1,0
2633,59,1,0
2634,32,1,0
2635,31,0,1
2636,52,1,0
2637,46,1,0
2638,25,1,0
2639,36,1,0
2640,23,1,0
2641,42,1,0
2642,43,1,0
2643,29,1,0
2644,45,1,0
2645,45,0,1
2646,27,1,0
2647,35,1,0
2648,35,1,0
2649,39,1,0
2650,29,1,0
2651,46,1,0
2652,39,1,0
2653,34,1,0
2654,44,1,0
2655,35,1,0
2656,33,1,0
2657,41,1,0
2658,37,1,0
2659,40,1,0
2660,42,1,0
2661,55,1,0
2662,46,1,0
2663,37,1,0
2664,39,1,0
2665,40,1,0
2666,52,1,0
2667,43,1,0
2668,51,1,0
2669,45,1,0
2670,40,1,0
2671,28,1,0
2672,33,1,0
2673,47,1,0
2674,54,1,0
2675,46,1,0
2676,36,1,0
2677,46,1,0
2678,45,1,0
2679,46,1,0
2680,30,1,0
2681,55,1,0
2682,45,1,0
2683,45,1,0
2684,51,0,1
2685,31,1,0
2686,33,1,0
2687,45,1,0
2688,52,1,0
2689,35,1,0
2690,50,1,0
2691,48,1,0
2692,41,1,0
2693,58,1,0
2694,36,1,0
2695,44,1,0
2696,38,1,0
2697,38,0,1
2698,53,1,0
2699,37,1,0
2700,29,1,0
2701,35,1,0
2702,59,1,0
2703,38,1,0
2704,34,1,0
2705,28,1,0
2706,43,1,0
2707,45,1,0
2708,31,1,0
2709,34,1,0
2710,50,1,0
2711,38,1,0
2712,39,1,0
2713,41,0,1
2714,29,1,0
2715,34,1,0
2716,45,1,0
2717,42,1,0
2718,32,1,0
2719,41,1,0
2720,49,1,0
2721,46,1,0
2722,39,1,0
2723,45,1,0
2724,48,1,0
2725,33,1,0
2726,52,1,0
2727,44,1,0
2728,44,1,0
2729,33,1,0
2730,57,1,0
2731,31,1,0
2732,52,1,0
2733,40,1,0
2734,37,1,0
2735,39,1,0
2736,34,1,0
2737,38,1,0
2738,43,1,0
2739,33,1,0
2740,51,1,0
2741,51,1,0
2742,50,1,0
2743,45,1,0
2744,27,0,1
2745,50,1,0
2746,53,1,0
2747,42,1,0
2748,41,1,0
2749,57,1,0
2750,47,1,0
2751,29,1,0
2752,39,1,0
2753,33,1,0
2754,51,1,0
2755,37,0,1
2756,36,1,0
2757,48,1,0
2758,44,1,0
2759,34,1,0
2760,54,1,0
2761,40,1,0
2762,52,1,0
2763,33,0,1
2764,35,1,0
2765,43,1,0
2766,38,1,0
2767,55,1,0
2768,42,1,0
2769,40,1,0
2770,49,1,0
2771,54,1,0
2772,49,1,0
2773,37,1,0
2774,54,1,0
2775,33,0,1
2776,49,1,0
2777,36,1,0
2778,48,1,0
2779,35,0,1
2780,42,1,0
2781,35,1,0
2782,51,1,0
2783,48,1,0
2784,50,1,0
2785,35,1,0
2786,45,1,0
2787,46,1,0
2788,29,1,0
2789,39,1,0
2790,34,1,0
2791,37,1,0
2792,26,1,0
2793,52,1,0
2794,42,1,0
2795,44,1,0
2796,55,1,0
2797,41,1,0
2798,53,1,0
2799,39,1,0
2800,40,1,0
2801,42,1,0
2802,29,1,0
2803,30,1,0
2804,41,1,0
2805,30,1,0
2806,52,1,0
2807,41,1,0
2808,34,1,0
2809,40,1,0
2810,34,1,0
2811,42,1,0
2812,35,1,0
2813,28,1,0
2814,29,1,0
2815,50,1,0
2816,56,1,0
2817,48,1,0
2818,29,1,0
2819,42,1,0
2820,51,1,0
2821,29,1,0
2822,41,1,0
2823,28,1,0
2824,34,1,0
2825,31,1,0
2826,47,1,0
2827,40,1,0
2828,31,1,0
2829,39,1,0
2830,52,1,0
2831,50,1,0
2832,36,1,0
2833,56,1,0
2834,35,1,0
2835,29,1,0
2836,29,1,0
2837,34,1,0
2838,29,1,0
2839,50,1,0
2840,39,1,0
2841,29,1,0
2842,41,1,0
2843,34,1,0
2844,43,1,0
2845,48,1,0
2846,38,1,0
2847,32,1,0
2848,35,1,0
2849,39,1,0
2850,47,1,0
2851,41,1,0
2852,41,1,0
2853,40,0,1
2854,43,1,0
2855,35,1,0
2856,49,1,0
2857,40,1,0
2858,24,1,0
2859,49,1,0
2860,41,1,0
2861,44,1,0
2862,28,1,0
2863,41,1,0
2864,35,1,0
2865,35,1,0
2866,32,1,0
2867,45,1,0
2868,36,1,0
2869,41,1,0
2870,40,1,0
2871,41,1,0
2872,43,1,0
2873,38,1,0
2874,28,1,0
2875,36,1,0
2876,28,1,0
2877,35,1,0
2878,56,1,0
2879,25,1,0
2880,59,1,0
2881,28,1,0
2882,56,1,0
2883,33,1,0
2884,36,1,0
2885,41,1,0
2886,35,1,0
2887,24,1,0
2888,35,1,0
2889,32,1,0
2890,29,1,0
2891,31,1,0
2892,33,1,0
2893,33,1,0
2894,42,1,0
2895,34,1,0
2896,29,1,0
2897,38,1,0
2898,45,1,0
2899,33,1,0
2900,42,1,0
2901,36,1,0
2902,45,1,0
2903,32,1,0
2904,37,1,0
2905,40,0,1
2906,26,1,0
2907,35,1,0
2908,35,1,0
2909,30,1,0
2910,36,1,0
2911,36,1,0
2912,40,1,0
2913,26,1,0
2914,54,1,0
2915,51,1,0
2916,45,1,0
2917,36,1,0
2918,58,1,0
2919,33,1,0
2920,50,1,0
2921,33,1,0
2922,31,1,0
2923,34,1,0
2924,34,1,0
2925,30,1,0
2926,27,1,0
2927,30,1,0
2928,23,1,0
2929,33,1,0
2930,23,1,0
2931,36,1,0
2932,42,1,0
2933,36,1,0
2934,60,1,0
2935,26,1,0
2936,45,1,0
2937,32,1,0
2938,37,1,0
2939,40,1,0
2940,36,1,0
2941,35,1,0
2942,45,1,0
2943,48,1,0
2944,36,1,0
2945,37,1,0
2946,36,1,0
2947,56,1,0
2948,28,1,0
2949,43,1,0
2950,30,1,0
2951,33,1,0
2952,30,1,0
2953,33,1,0
2954,42,1,0
2955,30,1,0
2956,33,1,0
2957,39,1,0
2958,37,1,0
2959,41,1,0
2960,53,1,0
2961,31,1,0
2962,47,1,0
2963,46,1,0
2964,52,1,0
2965,28,1,0
2966,60,1,0
2967,50,1,0
2968,31,1,0
2969,39,1,0
2970,27,1,0
2971,33,1,0
2972,47,1,0
2973,39,1,0
2974,37,1,0
2975,32,1,0
2976,37,1,0
2977,31,1,0
2978,32,1,0
2979,59,1,0
2980,48,1,0
2981,48,1,0
2982,32,1,0
2983,32,1,0
2984,38,1,0
2985,34,1,0
2986,44,1,0
2987,54,1,0
2988,39,1,0
2989,32,1,0
2990,43,1,0
2991,30,1,0
2992,26,1,0
2993,38,1,0
2994,35,1,0
2995,33,1,0
2996,36,1,0
2997,44,1,0
2998,35,1,0
2999,42,1,0
3000,35,1,0
3001,54,1,0
3002,36,1,0
3003,26,1,0
3004,27,1,0
3005,44,1,0
3006,28,1,0
3007,53,1,0
3008,46,1,0
3009,49,1,0
3010,33,1,0
3011,30,1,0
3012,29,1,0
3013,51,1,0
3014,55,1,0
3015,41,1,0
3016,39,1,0
3017,49,1,0
3018,39,1,0
3019,30,1,0
3020,31,1,0
3021,59,1,0
3022,33,1,0
3023,44,1,0
3024,28,1,0
3025,26,1,0
3026,28,1,0
3027,32,1,0
3028,47,1,0
3029,33,1,0
3030,28,1,0
3031,51,1,0
3032,37,1,0
3033,37,1,0
3034,34,1,0
3035,31,1,0
3036,38,1,0
3037,33,1,0
3038,28,1,0
3039,41,1,0
3040,29,1,0
3041,38,1,0
3042,46,1,0
3043,36,1,0
3044,59,1,0
3045,44,1,0
3046,34,1,0
3047,36,0,1
3048,51,1,0
3049,36,1,0
3050,58,1,0
3051,39,1,0
3052,42,1,0
3053,46,1,0
3054,46,1,0
3055,41,1,0
3056,36,1,0
3057,60,1,0
3058,43,1,0
3059,30,1,0
3060,43,1,0
3061,37,1,0
3062,52,1,0
3063,41,1,0
3064,39,1,0
3065,29,1,0
3066,29,1,0
3067,55,1,0
3068,33,1,0
3069,41,1,0
3070,53,1,0
3071,43,1,0
3072,51,1,0
3073,31,1,0
3074,45,1,0
3075,40,1,0
3076,30,1,0
3077,37,1,0
3078,56,1,0
3079,29,1,0
3080,30,1,0
3081,36,1,0
3082,32,1,0
3083,41,1,0
3084,35,1,0
3085,45,1,0
3086,40,1,0
3087,34,1,0
3088,45,1,0
3089,31,1,0
3090,35,0,1
3091,58,1,0
3092,48,1,0
3093,38,1,0
3094,39,1,0
3095,38,1,0
3096,49,1,0
3097,60,1,0
3098,37,1,0
3099,48,1,0
3100,37,1,0
3101,30,1,0
3102,32,1,0
3103,30,1,0
3104,39,1,0
3105,56,1,0
3106,37,1,0
3107,37,1,0
3108,41,1,0
3109,42,1,0
3110,52,1,0
3111,42,1,0
3112,58,1,0
3113,32,0,1
3114,26,1,0
3115,28,1,0
3116,31,1,0
3117,31,1,0
3118,27,1,0
3119,37,1,0
3120,32,1,0
3121,33,1,0
3122,35,1,0
3123,32,1,0
3124,43,1,0
3125,32,1,0
3126,31,1,0
3127,51,1,0
3128,38,1,0
3129,40,1,0
3130,42,1,0
3131,45,1,0
3132,35,1,0
3133,40,1,0
3134,44,1,0
3135,31,1,0
3136,30,1,0
3137,33,1,0
3138,28,1,0
3139,36,1,0
3140,49,1,0
3141,31,1,0
3142,45,1,0
3143,29,1,0
3144,34,1,0
3145,45,1,0
3146,30,1,0
3147,38,1,0
3148,33,1,0
3149,46,1,0
3150,41,1,0
3151,44,1,0
3152,32,1,0
3153,46,1,0
3154,35,1,0
3155,44,1,0
3156,35,1,0
3157,39,1,0
3158,52,1,0
3159,44,1,0
3160,53,1,0
3161,33,1,0
3162,41,1,0
3163,33,1,0
3164,46,1,0
3165,38,1,0
3166,44,1,0
3167,57,1,0
3168,45,1,0
3169,55,1,0
3170,26,1,0
3171,38,1,0
3172,41,1,0
3173,53,1,0
3174,42,0,1
3175,56,1,0
3176,41,1,0
3177,49,1,0
3178,31,1,0
3179,37,1,0
3180,40,1,0
3181,43,1,0
3182,48,1,0
3183,45,0,1
3184,49,1,0
3185,52,1,0
3186,35,1,0
3187,52,1,0
3188,59,1,0
3189,34,1,0
3190,33,1,0
3191,34,1,0
3192,33,1,0
3193,46,1,0
3194,37,1,0
3195,35,1,0
3196,41,1,0
3197,39,1,0
3198,52,1,0
3199,46,1,0
3200,41,1,0
3201,57,1,0
3202,54,1,0
3203,38,0,1
3204,48,1,0
3205,59,1,0
3206,42,1,0
3207,45,1,0
3208,40,1,0
3209,50,1,0
3210,49,1,0
3211,45,1,0
3212,42,1,0
3213,36,1,0
3214,41,1,0
3215,47,1,0
3216,45,1,0
